formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
As4 Cu2 Gd2,3,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.25,-0.25,0.98,0.4006,0.65,0.2655,4.0,1.7321,9.0
B6 Gd6 O18,3,0.0,0.0,0.0,0.6,0.0,0.2,0.2,0.0,0.2,0.0,0.0,2.24,0.9303,1.2,0.4652,6.0,2.4,6.0
Gd2 O2 S1,3,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.4,0.0,0.0,2.24,1.0071,1.2,0.5426,6.0,2.8,6.0
Gd2 Pt4,2,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.6667,2.3333,1.08,0.5091,0.45,0.2121,2.0,0.9428,16.0
Gd2 O8 Ta2,3,0.0,0.0,0.0,0.6667,0.0,0.1667,0.0,0.0,0.1667,0.1667,0.0,2.24,0.989,1.2,0.4936,6.0,2.4267,7.0
Gd1 Ru4 Sn6,3,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0909,0.3636,-0.8182,1.0,0.2704,0.5,0.1371,3.0,0.8624,12.0
Ba2 Gd1 Nb1 O6,4,0.0,0.0,0.2,0.6,0.0,0.1,0.0,0.0,0.1,0.1,0.0,2.55,1.1393,1.55,0.6569,6.0,2.1932,6.0
Gd6 O14 Re2,3,0.0,0.0,0.0,0.6364,0.0,0.2727,0.0,0.0,0.2727,0.0909,-0.0909,2.24,1.01,1.2,0.5362,6.0,2.6968,6.333333333333333
Al14 Au6 Gd2,3,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0909,0.2727,3.0,1.34,0.4521,0.55,0.1557,5.0,1.7628,17.0
Gd1 Mn2 Si2,3,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.4,-0.2,0.7,0.2619,0.7,0.2577,5.0,1.8547,14.0
Au1 Gd3 O6,3,0.0,0.0,0.0,0.6,0.0,0.3,0.0,0.0,0.3,0.1,0.0,2.24,1.0028,1.2,0.5468,6.0,2.7495,6.333333333333333
Gd1 Tl3,2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,1.5,0.42,0.1819,0.1,0.0433,2.0,0.866,12.0
Gd2 O2 Se1,3,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.4,0.0,0.0,2.24,1.006,1.2,0.537,6.0,2.7129,6.0
C1 Cl1 Gd2,3,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.5,0.0,0.25,1.96,0.8551,1.1,0.4867,6.0,2.7726,6.0
Cs1 Gd1 S2,3,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.79,0.8056,1.6,0.6633,5.0,2.1213,6.0
Cd1 Gd1,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,2.5,0.49,0.245,0.25,0.125,3.0,1.5,10.0
Gd2 In4 Rh2,3,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,3.0,1.08,0.3824,0.45,0.1596,3.0,1.299,8.0
Br2 C2 Gd2,3,0.0,0.0,0.0,0.0,0.3333,0.3333,0.0,0.0,0.3333,0.0,-0.6667,1.76,0.7519,1.1,0.4515,6.0,2.4944,6.0
Ga2 Gd2,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,3.0,0.61,0.305,0.5,0.25,4.0,2.0,8.0
Gd4 Mg2 S8,3,0.0,0.0,0.1429,0.0,0.0,0.2857,0.0,0.0,0.2857,0.0,0.0,1.38,0.6656,0.8,0.3586,5.0,2.2588,7.0
B2 Gd1,2,0.0,0.0,0.0,0.0,0.0,0.3333,0.6667,0.0,0.3333,0.0,3.0,0.84,0.396,0.95,0.4478,6.0,2.8284,15.0
Gd8 O28 Si8,3,0.0,0.0,0.0,0.6364,0.0,0.1818,0.1818,0.0,0.1818,0.0,-1.4545,2.24,0.9334,1.2,0.4601,6.0,2.26,6.0
Gd1 Pd3,2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.75,2.25,1.0,0.433,0.4,0.1732,3.0,1.299,12.0
B12 Gd4 Li24 O36,4,0.0,0.3158,0.0,0.4737,0.0,0.0526,0.1579,0.0,0.0526,0.0,-0.0,2.46,1.1134,1.2,0.4197,6.0,1.3398,7.0
Gd2 Si4,2,0.0,0.0,0.0,0.0,0.0,0.3333,0.6667,0.0,0.3333,0.0,-1.6667,0.7,0.33,0.7,0.33,5.0,2.357,13.0
Gd2 O12 Ru2 Sr4,4,0.0,0.0,0.2,0.6,0.0,0.1,0.0,0.0,0.1,0.1,-0.2,2.49,1.0862,1.4,0.6034,6.0,2.0125,6.0
C4 Gd2 K2 O12,4,0.0,0.1,0.0,0.6,0.0,0.1,0.0,0.0,0.1,0.0,-1.6,2.62,0.9517,1.6,0.5586,6.0,1.833,6.0
Gd2 O8 Pd4,3,0.0,0.0,0.0,0.5714,0.0,0.1429,0.0,0.0,0.1429,0.2857,-0.1429,2.24,0.8375,1.2,0.4781,6.0,2.1853,7.0
Ca2 Gd4 S8,3,0.0,0.0,0.1429,0.0,0.0,0.2857,0.0,0.0,0.2857,0.0,0.0,1.58,0.7186,0.8,0.3959,5.0,2.1946,7.0
Gd4 Li4 O8,3,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,2.46,1.1776,1.2,0.5272,6.0,2.5981,5.0
Al3 Gd3 Pd3,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,2.6667,1.0,0.4104,0.55,0.2321,5.0,2.0548,9.0
Gd1 O6 Re1 Sr2,4,0.0,0.0,0.2,0.6,0.0,0.1,0.0,0.0,0.1,0.1,-0.1,2.49,1.1007,1.4,0.6055,6.0,2.1071,6.0
