formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Ca10 Sb6,2,0.0,0.0,0.625,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.125,1.05,0.5083,0.35,0.1694,1.0,0.4841,8.1999999999999993
B8 Ca10 Ni30,3,0.0,0.0,0.2083,0.0,0.0,0.0,0.1667,0.0,0.0,0.625,2.1667,1.04,0.3836,0.95,0.2894,2.0,0.7454,15.199999999999999
Ca2 Cu2 Sb2,3,0.0,0.0,0.3333,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,1.05,0.4637,0.45,0.1929,1.0,0.4714,13.0
Ca2 O6 Si2,3,0.0,0.0,0.2,0.6,0.0,0.0,0.2,0.0,0.0,0.0,-1.6,2.44,1.0156,1.2,0.4716,2.0,0.8,10.0
Ca1 Ni4 O8,3,0.0,0.0,0.0769,0.6154,0.0,0.0,0.0,0.0,0.0,0.3077,-0.4615,2.44,0.8629,1.2,0.4236,2.0,0.973,6.0
Ca2 Ni2 O12 Si4,4,0.0,0.0,0.1,0.6,0.0,0.0,0.2,0.0,0.0,0.1,-1.6,2.44,0.8982,1.2,0.404,2.0,0.8,7.0
Ca2 O10 Si2 Sn2,4,0.0,0.0,0.125,0.625,0.0,0.0,0.125,0.0,0.0,0.0,-2.0,2.44,0.9212,1.2,0.4472,3.0,1.0897,6.0
Al4 Ca1,2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.61,0.244,0.55,0.22,1.0,0.4,14.0
Ca2 Mo2 O12 Sr4,4,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.1,-0.2,2.49,1.1146,1.4,0.6108,3.0,1.3748,6.0
Al4 Ca2,2,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6667,0.61,0.2876,0.55,0.2593,1.0,0.4714,16.0
Ca6 Rh8 Sn26,3,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1.7,1.28,0.3903,0.45,0.139,1.0,0.3571,14.0
Ca1 Cu2 Ge2,3,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.4,-0.4,1.01,0.3852,0.55,0.2049,0.0,0.0,15.0
