formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Ba2 O18 Ti8,3,0.0,0.0,0.0714,0.6429,0.0,0.0,0.0,0.0,0.0,0.2857,-0.0,2.55,0.985,1.55,0.4892,4.0,1.2454,9.0
Ba1 La1 Mg1 O6 Ta1,5,0.0,0.0,0.2,0.6,0.0,0.1,0.0,0.0,0.1,0.2,0.0,2.55,1.1068,1.55,0.5996,6.0,2.1564,12.0
Ba2 C2 O6,3,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,2.55,0.9928,1.55,0.6112,4.0,1.6,7.0
Ba8 S16 Si4,3,0.0,0.0,0.2857,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,-1.1429,1.69,0.7387,1.15,0.5116,3.0,1.3553,7.5
Ba6 P12 Si8,3,0.0,0.0,0.2308,0.0,0.0,0.0,0.3077,0.0,0.0,0.0,-2.1538,1.3,0.5142,1.15,0.4696,3.0,1.264,8.3333333333333339
Ba2 La4 O10 Pt2,4,0.0,0.0,0.1111,0.5556,0.0,0.2222,0.0,0.0,0.2222,0.3333,-0.0,2.55,1.1044,1.55,0.6525,6.0,2.5724,11.0
Ba2 O6 Sb1 Yb1,4,0.0,0.0,0.2,0.6,0.0,0.1,0.1,0.0,0.1,0.0,-0.8,3.44,1.3004,1.55,0.6518,6.0,2.1932,6.0
Ba2 O6 Ru1 Y1,4,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,2.55,1.102,1.55,0.6508,4.0,1.7436,12.0
Ba2 Mn1 O6 Te1,4,0.0,0.0,0.2,0.7,0.0,0.0,0.1,0.0,0.0,0.1,-0.8,2.55,1.0693,1.55,0.6226,4.0,1.6763,12.0
Ba8 C8 F12 Gd4 O24,5,0.0,0.0,0.1429,0.4286,0.2143,0.0714,0.0,0.0,0.0714,0.0,-1.1429,3.09,1.0844,1.65,0.5997,6.0,1.964,7.0
Ba6 Cr2 S10,3,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,-0.1111,1.69,0.7766,1.15,0.525,3.0,1.3699,8.0
Ba1 Fe4 O8 Sr1,4,0.0,0.0,0.1429,0.5714,0.0,0.0,0.0,0.0,0.0,0.2857,-0.2857,2.55,0.9877,1.55,0.5491,4.0,1.3344,11.0
Ba5 Ho8 O21 Zn4,4,0.0,0.0,0.1316,0.5526,0.0,0.2105,0.0,0.0,0.2105,0.1053,-0.0,2.55,1.1147,1.55,0.6149,6.0,2.4709,7.0
Ba4 O18 V6,3,0.0,0.0,0.1429,0.6429,0.0,0.0,0.0,0.0,0.0,0.2143,0.0714,2.55,1.0321,1.55,0.5637,4.0,1.4639,7.0
Ba2 Cu4 Er1 O8,4,0.0,0.0,0.1333,0.5333,0.0,0.0667,0.0,0.0,0.0667,0.2667,-0.0667,2.55,1.0084,1.55,0.57,6.0,1.8571,8.0
Ba4 Cl16 Zn4,3,0.0,0.0,0.1667,0.0,0.6667,0.0,0.0,0.0,0.0,0.1667,0.0,2.27,0.9176,1.15,0.4223,3.0,1.1055,8.0
Ba2 Eu1 Nb1 O6,4,0.0,0.0,0.2,0.6,0.0,0.1,0.0,0.0,0.1,0.1,-0.1,3.44,1.321,1.55,0.6623,6.0,2.1932,12.0
Ba9 O18 Sb6,3,0.0,0.0,0.2727,0.5455,0.0,0.0,0.1818,0.0,0.0,0.0,-1.0909,2.55,1.1071,1.55,0.6733,4.0,1.8227,6.0
Ba6 Fe2 N6,3,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,-0.1429,2.15,0.9964,1.5,0.6944,4.0,1.8516,7.0
Ba9 Nb10 O30,3,0.0,0.0,0.1837,0.6122,0.0,0.0,0.0,0.0,0.0,0.2041,0.1633,2.55,1.0831,1.55,0.6155,4.0,1.7208,11.222222222222221
Ba6 Cu6 N6,3,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,2.15,0.8783,1.5,0.6128,4.0,1.633,7.0
Ba4 P4 S12,3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,1.69,0.6547,1.15,0.46,3.0,1.2,8.0
Ba2 Nb1 O6 Yb1,4,0.0,0.0,0.2,0.6,0.0,0.1,0.0,0.0,0.1,0.1,0.0,3.44,1.321,1.55,0.6518,6.0,2.1932,12.0
Ba2 N14 Si8 Y2,4,0.0,0.0,0.0769,0.0,0.0,0.0,0.3077,0.0,0.0,0.0769,-2.4615,2.15,0.7614,1.5,0.469,4.0,1.2308,12.0
Ba6 Sn10,2,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.75,1.07,0.518,0.7,0.3389,1.0,0.4841,8.6666666666666661
Ba2 C4 F2 O12 Sm2,5,0.0,0.0,0.0909,0.5455,0.0909,0.0909,0.0,0.0,0.0909,0.0,-1.4545,3.09,0.9626,1.65,0.5419,6.0,1.9751,11.5
Ba8 O2 P4,3,0.0,0.0,0.5714,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.933,1.55,0.647,4.0,1.6782,6.0
Ba2 Cu4 Ho1 O8,4,0.0,0.0,0.1333,0.5333,0.0,0.0667,0.0,0.0,0.0667,0.2667,-0.0667,2.55,1.0093,1.55,0.57,6.0,1.8571,8.0
Ba3 Mg1 O9 Ta2,4,0.0,0.0,0.2667,0.6,0.0,0.0,0.0,0.0,0.0,0.1333,0.0,2.55,1.1294,1.55,0.6303,4.0,1.8547,12.0
B4 Ba12 O48 P12,4,0.0,0.0,0.1579,0.6316,0.0,0.0,0.0526,0.0,0.0,0.0,-1.2632,2.55,0.9606,1.55,0.5521,4.0,1.4356,7.0
Ba6 P28,2,0.0,0.0,0.1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1176,1.3,0.4956,1.15,0.4384,3.0,1.1437,8.0
Ba6 Ir4 Na2 O18,4,0.0,0.0667,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.1333,-0.3333,2.55,1.1025,1.55,0.6414,4.0,1.8547,12.0
Ba2 Ni4 Si4,3,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.4,-0.4,1.02,0.406,1.05,0.3865,3.0,1.0954,11.0
Ba2 Ho1 O6 Sb1,4,0.0,0.0,0.2,0.6,0.0,0.1,0.1,0.0,0.1,0.0,-0.8,2.55,1.1069,1.55,0.6518,6.0,2.1932,12.0
Ba2 Br4 O12,3,0.0,0.0,0.1111,0.6667,0.2222,0.0,0.0,0.0,0.0,0.0,-1.3333,2.55,0.7884,1.55,0.4975,4.0,1.3699,8.0
