formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
I8 Se2 Tl12,3,0.0,0.0,0.0,0.0909,0.3636,0.0,0.0,0.0,0.0,0.0,-0.0,1.04,0.5078,0.75,0.282,2.0,0.6556,8.0
Ag8 I8 O24,3,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.2,-1.2,1.51,0.6066,1.0,0.4454,3.0,1.4697,5.0
I1 K1,2,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.92,0.8,0.4,1.0,0.5,6.0
Bi4 I2 Te2,3,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.75,0.64,0.2676,0.2,0.1,1.0,0.5,7.0
Hg8 I4 O4,3,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,-0.25,1.44,0.593,0.9,0.3775,4.0,1.6394,8.0
F80 I16 Sb16,3,0.0,0.0,0.0,0.0,0.8571,0.0,0.1429,0.0,0.0,0.0,-1.2857,1.93,0.752,0.95,0.4181,3.0,1.3553,5.75
Cs4 Hg2 I8,3,0.0,0.2857,0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.1429,-0.1429,1.87,0.8162,1.2,0.5341,1.0,0.4949,4.75
I2 N2 U2,3,0.3333,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.3333,0.0,0.6667,1.66,0.7101,1.1,0.4589,7.0,2.8674,11.0
I2 K2 O8,3,0.0,0.1667,0.0,0.6667,0.1667,0.0,0.0,0.0,0.0,0.0,-1.3333,2.62,0.9614,1.6,0.611,3.0,1.2134,4.0
I16 Li8 Zn4,3,0.0,0.2857,0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.1429,0.0,1.68,0.7499,0.1,0.0319,3.0,1.3093,4.75
