formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Ca12 Ge12 O48 Sc8,4,0.0,0.0,0.15,0.6,0.0,0.0,0.15,0.0,0.0,0.1,-1.2,2.44,1.0053,1.2,0.4867,2.0,0.9798,6.0
Pt6 Sc6 Sn6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.3333,0.92,0.3813,0.25,0.1027,2.0,0.8165,9.0
N9 Sc1 Ti9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263,0.6316,1.68,0.759,0.95,0.3869,2.0,0.9986,6.0
Ce2 Ge2 Sc2,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.0,0.3333,0.3333,0.6667,0.89,0.376,0.6,0.2461,4.0,1.8856,9.0
Rh1 Sc1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.92,0.46,0.25,0.125,1.0,0.5,10.0
P8 Sc12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.83,0.4066,0.6,0.2939,1.0,0.4899,7.0
C1 Cl8 Sc5,3,0.0,0.0,0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.3571,0.2143,1.8,0.8441,0.9,0.3127,2.0,0.589,6.0
Ca12 O48 Sc8 Si12,4,0.0,0.0,0.15,0.6,0.0,0.0,0.15,0.0,0.0,0.1,-1.2,2.44,1.0166,1.2,0.4769,2.0,0.8529,6.0
Cu1 S2 Sc1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,1.22,0.5119,0.6,0.2534,1.0,0.5,6.0
O7 Sc2 Si2,3,0.0,0.0,0.0,0.6364,0.0,0.0,0.1818,0.0,0.0,0.1818,-1.4545,2.08,0.8858,1.0,0.391,2.0,0.782,5.0
Ag4 Sc1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,0.57,0.228,0.0,0.0,1.0,0.4,12.0
Fe1 Sc6 Te2,3,0.0,0.0,0.0,0.2222,0.0,0.0,0.2222,0.0,0.0,0.7778,1.7778,0.74,0.3151,0.2,0.0943,1.0,0.4157,8.5
C2 In2 Sc4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.25,1.19,0.4859,0.9,0.383,3.0,1.0897,6.0
Na1 O2 Sc1,3,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.51,1.1575,1.2,0.5545,2.0,0.8292,6.0
P1 Sc1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.83,0.415,0.6,0.3,1.0,0.5,10.0
N1 Sc1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.68,0.84,0.95,0.475,2.0,1.0,6.0
S12 Sc4 Y4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.36,0.6335,0.8,0.3487,2.0,0.8,6.0
Al4 Ca4 O24 Sc4 Si4,5,0.0,0.0,0.1,0.6,0.0,0.0,0.1,0.0,0.0,0.1,-0.8,2.44,0.9887,1.2,0.4461,2.0,0.8,5.0
C1 I12 Sc7,3,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.35,0.25,1.3,0.6165,0.9,0.1931,3.0,0.7416,6.0
Rh1 Sc6 Te2,3,0.0,0.0,0.0,0.2222,0.0,0.0,0.2222,0.0,0.0,0.7778,1.8889,0.92,0.3803,0.25,0.103,1.0,0.4714,8.5
Pt4 Sc8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6667,0.92,0.4337,0.25,0.1179,2.0,0.9428,7.5
