formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Rh4 Tb2,2,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.6667,3.0,2.28,1.0748,0.4,0.1886,3.0,1.4142,16.0
Al8 Fe4 Tb1,3,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.0769,0.3077,2.6923,1.83,0.4595,0.5,0.1378,5.0,1.3234,13.0
C1 In1 Tb3,3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.0,1.6,2.55,1.0882,1.05,0.4074,6.0,2.4,6.0
O8 Tb2 V2,3,0.0,0.0,0.0,0.6667,0.0,0.1667,0.0,0.0,0.1667,0.1667,0.0,3.44,1.3239,1.15,0.4625,6.0,2.2111,7.0
Cd2 F8 Tb1,3,0.0,0.0,0.0,0.0,0.7273,0.0909,0.0,0.0,0.0909,0.1818,-0.0909,3.98,1.3371,1.25,0.4998,6.0,1.9285,7.0
Ga4 Pd4 Tb4,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,2.6667,2.2,0.9585,0.45,0.1929,4.0,1.6997,9.0
C2 Tb1,2,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.0,-1.6667,2.55,1.2021,1.05,0.495,6.0,2.8284,7.0
C1 Tb2,2,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.6667,0.0,0.6667,2.55,1.2021,1.05,0.495,6.0,2.8284,6.0
In1 N1 Tb3,3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.0,1.8,3.04,1.2461,1.1,0.4271,6.0,2.4,6.0
B4 Fe3 O12 Tb1,4,0.0,0.0,0.0,0.6,0.0,0.05,0.2,0.0,0.05,0.15,-0.15,3.44,0.9442,1.15,0.3505,6.0,1.4283,7.0
Ni3 Tb3 Zn3,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.6667,2.3333,1.91,0.8458,0.4,0.1886,4.0,1.8856,9.0
In2 Tb4,2,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.6667,0.0,3.0,1.78,0.8391,0.2,0.0943,3.0,1.4142,9.5
Cr2 Si2 Tb1,3,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.4,0.2,1.9,0.72,0.65,0.2408,5.0,1.8547,12.0
Sn3 Tb1,2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,-2.25,1.96,0.8487,0.3,0.1299,3.0,1.299,12.0
Li8 O6 Tb1,3,0.0,0.5333,0.0,0.4,0.0,0.0667,0.0,0.0,0.0667,0.0,-0.0667,3.44,1.2809,1.15,0.4389,6.0,1.4967,7.0
Mo4 O24 Tb8,3,0.0,0.0,0.0,0.6667,0.0,0.2222,0.0,0.0,0.2222,0.1111,-0.2222,3.44,1.4106,1.15,0.5017,6.0,2.4944,6.25
Ga4 Pt4 Tb4,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,2.6667,2.28,0.9829,0.45,0.2014,4.0,1.633,9.0
Li2 O24 P8 Tb2,4,0.0,0.0556,0.0,0.6667,0.0,0.0556,0.0,0.0,0.0556,0.0,-1.7778,3.44,0.987,1.15,0.3304,6.0,1.3833,7.0
B6 Tb1,2,0.0,0.0,0.0,0.0,0.0,0.1429,0.8571,0.0,0.1429,0.0,3.0,2.04,0.7139,0.9,0.3149,6.0,2.0996,24.0
