formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Pr16 S24,2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,1.45,0.7104,0.85,0.4164,5.0,2.4495,7.0
O18 P6 Pr2,3,0.0,0.0,0.0,0.6923,0.0,0.0769,0.0,0.0,0.0769,0.0,-1.8462,2.31,0.7441,1.25,0.3487,6.0,1.5877,7.0
Cu2 Pr2 Sb4,3,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.25,-0.25,0.92,0.3817,0.5,0.192,4.0,1.5,11.0
Ge4 O36 P4 Pr12,4,0.0,0.0,0.0,0.6429,0.0,0.2143,0.0714,0.0,0.2143,0.0,-1.1429,2.31,0.9643,1.25,0.5088,6.0,2.4128,6.666666666666667
Ge2 K2 Pr2 Se8,4,0.0,0.1429,0.0,0.5714,0.0,0.1429,0.1429,0.0,0.1429,0.0,-1.1429,1.73,0.6924,1.05,0.3989,4.0,1.3997,7.0
O2 Pr2 Se1,3,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.4,0.0,0.0,2.31,1.0385,1.25,0.5598,6.0,2.7129,6.0
Pr1 S1,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,1.45,0.725,0.85,0.425,5.0,2.5,6.0
Br6 Pr2,2,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.25,0.0,0.0,1.83,0.7924,0.7,0.3031,4.0,1.7321,9.0
Pr1 Rb1 Se2,3,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.73,0.7951,1.2,0.5068,4.0,1.6394,6.0
Li2 O3 Pr1,3,0.0,0.3333,0.0,0.5,0.0,0.1667,0.0,0.0,0.1667,0.0,-0.1667,2.46,1.206,1.25,0.5094,6.0,2.2361,6.0
O56 P20 Pr4,3,0.0,0.0,0.0,0.7,0.0,0.05,0.0,0.0,0.05,0.0,-2.0,2.31,0.6887,1.25,0.3029,6.0,1.3219,7.0
P6 Pr2 Zn6,3,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.1429,0.4286,0.0,1.06,0.3727,0.85,0.2864,5.0,1.6413,8.0
In2 Pr4,2,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.6667,0.0,3.0,0.65,0.3064,0.3,0.1414,3.0,1.4142,9.5
B2 C1 Pr1 Pt2,4,0.0,0.0,0.0,0.0,0.0,0.1667,0.3333,0.0,0.1667,0.3333,1.5,1.42,0.4476,1.15,0.3983,6.0,2.4267,9.0
Cl6 N2 Pr4,3,0.0,0.0,0.0,0.0,0.5,0.3333,0.0,0.0,0.3333,0.0,0.0,2.03,0.9438,1.2,0.4589,6.0,2.5,6.0
Pb3 Pr1,2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,2.25,1.2,0.5196,0.05,0.0217,2.0,0.866,12.0
Lu2 Pr2 Se6,3,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.4,0.0,0.0,1.42,0.6628,0.7,0.32,4.0,1.6,7.0
Al2 Pr1 Si2,3,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.0,0.2,0.77,0.2816,0.75,0.2782,5.0,2.0,9.0
P8 Pr8 S32,3,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.1667,0.0,-1.3333,1.45,0.5308,0.85,0.3168,5.0,1.8634,7.5
C2 Pr1,2,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.0,-1.6667,1.42,0.6694,1.15,0.5421,6.0,2.8284,7.0
O3 Pr2,2,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.4,0.0,0.0,2.31,1.1317,1.25,0.6124,6.0,2.9394,6.0
C1 Mo2 Pr1 Si2,4,0.0,0.0,0.0,0.0,0.0,0.1667,0.3333,0.0,0.1667,0.3333,-0.1667,1.42,0.4328,1.15,0.3614,6.0,1.972,9.0
