formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Li12 Na3 O16 Rb1 Si4,5,0.0,0.4444,0.0,0.4444,0.0,0.0,0.1111,0.0,0.0,0.0,-0.8889,2.62,1.1729,1.75,0.4858,3.0,0.606,14.0
Cl4 O2 Rb8,3,0.0,0.5714,0.0,0.1429,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,2.62,1.2073,1.75,0.7444,3.0,1.1952,6.0
I24 Pd4 Rb8,3,0.0,0.2222,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.1111,-0.2222,1.84,0.7512,0.95,0.395,0.0,0.0,8.0
Rb24 S28 Sn8,3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0667,1.76,0.8194,1.35,0.6293,2.0,0.9978,6.833333333333333
Cu2 Pd2 Rb2 Se10,4,0.0,0.125,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.25,-0.625,1.73,0.5708,1.2,0.3877,1.0,0.433,7.0
Mo6 Rb2 S6,3,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,1.0,1.76,0.5762,1.35,0.4454,2.0,0.9897,10.0
Cl12 Cu4 Rb4,3,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,2.34,0.9456,1.35,0.5229,2.0,0.8,9.0
Cl14 Cu4 Rb6,3,0.0,0.25,0.0,0.0,0.5833,0.0,0.0,0.0,0.0,0.1667,-0.0,2.34,1.0007,1.35,0.5651,2.0,0.8498,7.666666666666667
B4 Fe4 H4 O36 P8 Rb4,6,0.0,0.0667,0.0,0.6,0.0,0.0,0.0667,0.0,0.0,0.0667,-1.2667,2.62,0.8257,2.1,0.4833,4.0,0.9522,10.0
Rb4 Se10 Sn4,3,0.0,0.2222,0.0,0.5556,0.0,0.0,0.0,0.0,0.0,0.0,-1.7778,1.73,0.6904,1.2,0.4784,1.0,0.4969,8.0
Au7 Rb4 Sn2,3,0.0,0.3077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5385,1.3077,1.72,0.7613,1.0,0.4526,1.0,0.4985,11.0
Fe8 Rb36 S28,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,-0.0556,1.76,0.8266,1.35,0.6414,2.0,0.9362,8.0
Ca2 Nb3 O10 Rb1,4,0.0,0.0625,0.125,0.625,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,2.62,1.0704,1.75,0.5758,3.0,1.3229,9.0
La1 O2 Rb1,3,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.25,0.0,2.62,1.2439,1.75,0.7878,6.0,2.4875,8.0
Na2 Rb2 S2,3,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.805,1.35,0.5543,2.0,0.9428,8.0
F3 Pb1 Rb1,3,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.16,1.2713,1.85,0.7909,4.0,1.7436,12.0
Mo30 Rb6 Se34,3,0.0,0.0857,0.0,0.4857,0.0,0.0,0.0,0.0,0.0,0.4286,0.8286,1.73,0.4714,1.2,0.3293,1.0,0.4998,9.0
Rb4 Se6,2,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,1.73,0.8475,1.2,0.5879,1.0,0.4899,8.5
F6 Ge1 Rb2,3,0.0,0.2222,0.0,0.0,0.6667,0.0,0.1111,0.0,0.0,0.0,-0.8889,3.16,1.3423,1.85,0.7606,3.0,1.2862,11.0
Cl1 Rb1,2,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.34,1.17,1.35,0.675,2.0,1.0,10.0
Nd2 Rb2 Te8,3,0.0,0.1667,0.0,0.6667,0.0,0.1667,0.6667,0.0,0.1667,0.0,-0.6667,1.28,0.536,0.95,0.3602,3.0,1.118,9.0
B4 Rb12 S12,3,0.0,0.4286,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,1.76,0.8234,1.5,0.6884,3.0,1.1606,7.0
Cl12 Mg4 Rb4,3,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.34,1.038,1.35,0.5269,2.0,0.8,12.0
Li4 O16 Rb4 S4,4,0.0,0.2857,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.0,-1.1429,2.62,1.1094,1.75,0.6164,3.0,1.0498,7.0
Ce1 Rb1 S2,3,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.76,0.812,1.35,0.5777,5.0,2.0463,8.0
F12 Ga2 Li2 Rb4,4,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.16,1.431,1.85,0.736,3.0,1.249,11.0
F18 Rb6 Zn6,3,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,3.16,1.3701,1.85,0.7331,3.0,1.2649,10.666666666666666
